DateAndTime,Time,Air Pressure (PSI),Dyno Speed (RPM),Temperature1_Value,Temperature2_Value,Temp 3 Inboard (F),Temp 4 Outboard (F),Temperature5_Value,Temperature9_Value,Temperature10_Value,Load Cell Value (lbs),Step_Value,Next Test Section,Cycle_Count_Value,Hydraulic Pressure,Mu
7/15/2020,59:07.1,0.023784637,1168,28.3,26.7,251.7,279.6,26.9,210.9,79,133,1024,3,3,0,#DIV/0!
7/15/2020,59:07.2,-0.82804966,1167,28.3,26.8,251.7,279.6,26.9,210.9,79,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.3,-0.359539986,1167,28.3,26.8,251.4,279.6,26.9,211.6,79.1,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.4,-0.438638687,1166,28.3,26.8,251.4,279.6,26.9,211.6,79.1,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.5,-1.065345764,1166,28.3,26.8,251.4,279.6,26.9,211.6,79.1,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.6,-1.479095459,1165,28.3,26.8,251.1,279.7,26.9,211.4,79,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.7,-0.116158485,1164,28.3,26.8,251.1,279.7,26.9,211.4,79,134,1024,3,3,0,#DIV/0!
7/15/2020,59:07.8,-1.132276535,1164,28.3,26.7,250.7,279.7,26.9,210.7,79,133,1024,3,3,0,#DIV/0!
7/15/2020,59:07.9,-1.077516556,1163,28.3,26.7,250.7,279.6,26.9,210.7,79.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:08.0,1.082493782,1163,28.1,26.7,250.7,279.6,26.9,210.7,79.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:08.1,-0.450809479,1163,28.1,26.7,250.2,279.6,26.9,210.6,79.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:08.2,0.76001358,1162,28.1,26.7,250.2,279.6,26.9,210.6,79,133,1024,3,3,0,#DIV/0!
7/15/2020,59:08.3,0.236743927,1162,28.1,26.7,250.2,279.6,26.9,210.6,79,133,1024,3,3,0,#DIV/0!
7/15/2020,59:08.4,-0.590752602,1162,28.1,26.7,249.9,279.6,26.9,210.5,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:08.5,-0.590752602,1161,28.1,26.7,249.9,279.6,26.8,210.5,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:08.6,-0.043144226,1161,28.2,26.7,249.9,279.6,26.8,210.5,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:08.7,-0.450809479,1161,28.2,26.7,249.7,279.9,26.8,210.4,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:08.8,-0.52990818,1161,28.2,26.7,249.7,279.9,26.9,210.4,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:08.9,-0.432554245,1161,28.3,26.7,249.7,279.9,26.9,210.4,79.2,134,1024,3,3,0,#DIV/0!
7/15/2020,59:09.0,-0.201342583,1161,28.3,26.7,249.4,279.8,26.9,209.7,79.2,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.1,-0.864557266,1161,28.3,26.7,249.4,279.8,26.9,209.7,79.2,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.2,-0.487316132,1160,28.1,26.7,248.9,279.8,26.9,209.2,79.2,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.3,-0.116158485,1160,28.1,26.7,248.9,279.9,26.9,209.2,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.4,-0.414300919,1160,28.1,26.7,248.9,279.9,26.9,209.2,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.5,-0.791543007,1160,28.1,26.7,248.6,279.9,26.9,209.1,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.6,-0.262187958,1161,28.1,26.7,248.6,279.8,26.8,209.1,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.7,-0.615091324,1161,28.1,26.7,248.6,279.8,26.8,209.1,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.8,-0.030975342,1161,28.1,26.7,248.3,279.8,26.8,208.1,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:09.9,-0.402132034,1161,28.1,26.7,248.3,280,26.9,208.1,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.0,-0.724612236,1161,28.1,26.7,248.3,280,26.9,208.1,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.1,-0.170920372,1161,28.1,26.7,248,279.9,26.9,208.4,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.2,-0.919318199,1161,28.1,26.7,248,279.9,26.8,208.4,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.3,-0.085736275,1161,28.2,26.7,248,279.9,26.8,208.4,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.4,-0.231765747,1162,28.2,26.7,247.8,280.1,26.8,208.3,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.5,-0.505569458,1162,28.2,26.7,247.8,280.1,26.9,208.3,79.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:10.6,-0.049228668,1162,28.2,26.7,247.8,280.1,26.9,208.3,79.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:10.7,-0.852388382,1162,28.2,26.7,247.6,280,26.9,207.8,79.4,132,1024,3,3,0,#DIV/0!
7/15/2020,59:10.8,0.510547638,1162,28.2,26.7,247.6,280,26.9,207.8,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:10.9,0.547054291,1163,28.3,26.7,247.3,280,26.9,207.6,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.0,-0.858472824,1163,28.3,26.7,247.3,280.2,26.9,207.6,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.1,-0.858472824,1163,28.3,26.7,247.3,280.2,26.9,207.6,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.2,-0.651597977,1164,28.3,26.7,247,280.2,26.9,207.6,79.4,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.3,1.228523254,1164,28.3,26.7,247,280.1,26.9,207.6,79.5,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.4,0.845196724,1164,28.3,26.7,247,280.1,26.9,207.6,79.5,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.5,-0.049228668,1164,28.3,26.7,246.7,280.3,26.9,207,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.6,0.437533379,1165,28.3,26.7,246.7,280.3,26.9,207,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:11.7,-0.63334465,1165,28.3,26.7,246.7,280.3,26.9,207,79.6,132,1024,3,3,0,#DIV/0!
7/15/2020,59:11.8,0.206321716,1165,28.3,26.7,246.4,280.1,26.9,206.7,79.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:11.9,1.593595505,1166,28.3,26.7,246.4,280.1,26.9,206.7,79.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:12.0,-0.134413719,1166,28.3,26.7,246.4,280.1,26.9,206.7,79.3,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.1,-0.615091324,1166,28.3,26.7,246.2,280.3,26.9,206.8,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.2,1.538833618,1167,28.3,26.7,246.2,280.3,26.9,206.8,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.3,0.650492668,1167,28.3,26.7,245.9,280.3,26.9,206.4,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.4,-0.316948891,1167,28.3,26.7,245.9,280.2,26.9,206.4,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.5,0.693083763,1168,28.3,26.7,245.9,280.2,26.9,206.4,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.6,-1.144446373,1168,28.3,26.7,245.6,280.2,26.9,205.8,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.7,0.200237274,1168,28.3,26.7,245.6,280.2,26.9,205.8,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.8,-1.308728218,1169,28.3,26.7,245.6,280.2,26.9,205.8,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:12.9,0.04812336,1169,28.3,26.7,245.3,280.2,26.9,205.2,79.6,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.0,-1.831997871,1169,28.3,26.7,245.3,280.2,26.9,205.2,79.5,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.1,0.194152832,1170,28.3,26.7,245.3,280.2,26.9,205.2,79.5,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.2,-0.572499275,1170,28.3,26.7,245,280.2,26.9,206.6,79.6,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.3,-0.444725037,1170,28.3,26.7,245,280.2,26.9,206.6,79.6,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.4,-1.728561401,1171,28.3,26.7,245,280.2,26.9,206.6,79.6,132,1024,3,3,0,#DIV/0!
7/15/2020,59:13.5,-0.590752602,1171,28.3,26.7,244.8,280.4,26.9,205,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:13.6,-0.359539986,1171,28.3,26.7,244.8,280.4,26.9,205,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:13.7,-0.207427025,1172,28.3,26.7,244.8,280.4,26.9,205,79.6,133,1024,3,3,0,#DIV/0!
7/15/2020,59:13.8,-0.52990818,1172,28.3,26.7,244.5,280.2,26.9,204.8,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:13.9,1.289368629,1172,28.3,26.7,244.5,280.2,26.9,204.8,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:14.0,-0.815880775,1173,28.3,26.7,244.2,280.2,26.9,204.4,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:14.1,0.230659485,1173,28.3,26.7,244.2,280.4,27,204.4,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:14.2,-0.347371101,1173,28.3,26.7,244.2,280.4,27,204.4,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:14.3,-1.643377304,1173,28.3,26.7,243.9,280.4,27,204.5,79.7,133,1024,3,3,0,#DIV/0!
7/15/2020,59:14.4,-1.004501343,1174,28.3,26.7,243.9,280.3,27,204.5,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:14.5,0.547054291,1174,28.3,26.7,243.9,280.3,27,204.5,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:14.6,0.857365608,1174,28.3,26.7,243.7,280.5,27,204.2,79.7,132,1024,3,3,0,#DIV/0!
7/15/2020,59:14.7,-0.383878708,1175,28.3,26.7,243.7,280.5,27,204.2,79.7,132,1024,3,3,0,#DIV/0!
7/15/2020,59:14.8,-0.797627449,1175,28.4,26.7,243.7,280.5,27,204.2,79.7,132,1024,3,3,0,#DIV/0!
7/15/2020,59:14.9,-0.061398506,1175,28.4,26.7,243.4,280.4,27,203.7,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:15.0,-0.554245949,1175,28.4,26.7,243.4,280.4,27.1,203.7,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:15.1,-0.310864449,1175,28.4,26.7,243.4,280.4,27.1,203.7,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:15.2,-0.323033333,1176,28.4,26.7,243.2,280.5,27.1,203.1,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:15.3,0.918211937,1176,28.4,26.7,243.2,280.5,27.1,203.1,79.8,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.4,-0.578583717,1176,28.2,26.7,242.8,280.5,27.1,203.2,79.8,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.5,-0.225681305,1176,28.2,26.7,242.8,280.3,27,203.2,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.6,-0.146582603,1176,28.2,26.7,242.8,280.3,27,203.2,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.7,1.246776581,1177,28.2,26.7,242.6,280.3,27,203.1,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.8,0.899958611,1177,28.2,26.7,242.6,280.3,27,203.1,80.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:15.9,-0.70635891,1177,28.3,26.7,242.6,280.3,27,203.1,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.0,-0.243934631,1177,28.3,26.7,242.4,280.3,27,202.2,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.1,-0.292611122,1177,28.3,26.7,242.4,280.4,27.1,202.2,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.2,-1.546025276,1177,28.4,26.7,242.4,280.4,27.1,202.2,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.3,-0.797627449,1177,28.4,26.7,242.1,280.3,27.1,203.9,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.4,-0.402132034,1178,28.4,26.7,242.1,280.3,27.2,203.9,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.5,0.273251534,1178,28.5,26.7,242.1,280.3,27.2,203.9,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.6,-0.651597977,1178,28.5,26.7,241.9,280.5,27.2,201.9,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.7,-2.629073143,1178,28.5,26.7,241.9,280.5,27.2,201.9,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:16.8,-1.929350853,1178,28.5,26.7,241.9,280.5,27.2,201.9,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:16.9,0.017700195,1178,28.5,26.7,241.7,280.4,27.2,201.4,80.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.0,0.425364494,1178,28.5,26.7,241.7,280.4,27.2,201.4,80.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.1,-0.748950005,1178,28.4,26.7,241.4,280.4,27.2,201.3,80.1,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.2,1.033817291,1178,28.4,26.7,241.4,280.5,27.1,201.3,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.3,0.035954475,1178,28.4,26.7,241.4,280.5,27.1,201.3,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.4,-0.012722015,1179,28.4,26.7,241.2,280.5,27.1,201.4,80,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.5,-0.688105583,1179,28.4,26.7,241.2,280.4,27.1,201.4,79.9,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.6,-1.55819416,1179,28.3,26.7,241.2,280.4,27.1,201.4,79.9,133,1024,3,3,0,#DIV/0!
7/15/2020,59:17.7,-0.615091324,1179,28.3,26.7,240.9,280.4,27.1,201,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:17.8,-0.548161507,1179,28.3,26.7,240.9,280.4,27.1,201,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:17.9,0.425364494,1179,28.4,26.7,240.9,280.4,27.1,201,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.0,0.425364494,1179,28.4,26.7,240.9,280.4,27.1,201,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.1,-0.688105583,1179,28.4,26.7,240.7,280.5,27.1,200.8,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.2,-1.521686554,1179,28.4,26.7,240.7,280.5,27.1,200.8,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.3,-1.521686554,1179,28.4,26.7,240.7,280.5,27.1,200.8,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.4,-0.256103516,1179,28.4,26.7,240.4,280.3,27.2,200.6,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.5,-0.980162621,1179,28.4,26.7,240.2,280.3,27.2,200.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:18.6,-1.028839111,1179,28.4,26.7,240.2,280.5,27.1,200.3,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:18.7,1.161592484,1179,28.4,26.7,240.2,280.5,27.1,200.3,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:18.8,-2.057126045,1179,28.4,26.7,240,280.5,27.1,200.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:18.9,0.029870033,1179,28.4,26.7,240,280.4,27.1,200.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.0,1.983005524,1179,28.4,26.7,240,280.4,27.1,200.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.1,-0.493400574,1179,28.4,26.7,239.8,280.4,27.1,199.2,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.2,-0.943655968,1179,28.4,26.7,239.8,280.5,27.1,199.2,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.3,-1.454756737,1179,28.4,26.7,239.8,280.5,27.1,199.2,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.4,0.042038918,1179,28.4,26.7,239.5,280.3,27.1,199.7,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.5,0.042038918,1179,28.4,26.7,239.5,280.3,27.1,199.7,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:19.6,0.86345005,1179,28.4,26.7,239.5,280.3,27.1,199.7,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:19.7,-0.913233757,1179,28.3,26.7,239.5,280.3,27.1,199.7,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:19.8,0.620069504,1179,28.3,26.7,239.3,280.3,27.1,199.1,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:19.9,-0.152667046,1179,28.3,26.7,239.3,280.3,27.1,199.1,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.0,1.07640934,1178,28.3,26.7,239.3,280.3,27.1,199.1,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.1,-0.055314064,1178,28.3,26.7,239,280.4,27.1,199.2,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.2,-0.426469803,1178,28.3,26.7,239,280.4,27.1,199.2,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.3,-0.219596863,1178,28.4,26.7,238.8,280.4,27.1,200.1,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.4,-0.487316132,1178,28.4,26.7,238.8,280.2,27.1,200.1,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:20.5,0.261082649,1178,28.4,26.7,238.8,280.2,27.1,200.1,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:20.6,0.528800964,1178,28.4,26.7,238.6,280.2,27.1,198.5,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:20.7,-0.82804966,1178,28.4,26.7,238.6,280.4,27.1,198.5,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:20.8,-0.140498161,1178,28.4,26.7,238.6,280.4,27.1,198.5,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:20.9,-0.450809479,1178,28.4,26.7,238.4,280.3,27.1,198.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:21.0,-0.298695564,1178,28.4,26.7,238.4,280.3,27.2,198.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:21.1,0.303673744,1178,28.4,26.7,238.4,280.3,27.2,198.1,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:21.2,0.65657711,1178,28.4,26.7,238.2,280.4,27.2,197.9,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:21.3,0.060292244,1178,28.4,26.7,238.2,280.4,27.2,197.9,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:21.4,-0.262187958,1178,28.4,26.8,238.2,280.4,27.2,197.9,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:21.5,-0.627260208,1178,28.4,26.8,238,280.3,27.2,198.1,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:21.6,0.504463196,1178,28.4,26.8,238,280.3,27.2,198.1,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:21.7,-0.420385361,1178,28.4,26.8,238,280.3,27.2,198.1,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:21.8,0.011615753,1178,28.4,26.8,237.8,280.3,27.2,197.7,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:21.9,0.376688004,1177,28.4,26.8,237.8,280.3,27.2,197.7,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:22.0,0.340181351,1177,28.4,26.7,237.5,280.3,27.2,197,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.1,-0.627260208,1177,28.4,26.7,237.5,280.3,27.1,197,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.2,-0.085736275,1177,28.4,26.7,237.5,280.3,27.1,197,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.3,-0.578583717,1177,28.4,26.7,237.3,280.3,27.1,196.8,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.4,-0.584668159,1177,28.4,26.7,237.3,280.2,27.2,196.8,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.5,0.242828369,1177,28.5,26.7,237.3,280.2,27.2,196.8,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.6,0.212406158,1177,28.5,26.7,237.1,280.4,27.2,196.8,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.7,-0.103989601,1177,28.5,26.7,237.1,280.4,27.2,196.8,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.8,0.224575043,1177,28.4,26.7,237.1,280.4,27.2,196.8,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:22.9,0.407110214,1177,28.4,26.7,236.9,280.1,27.2,196.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.0,0.522716522,1177,28.4,26.7,236.9,280.1,27.2,196.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.1,-0.724612236,1177,28.4,26.7,236.9,280.1,27.2,196.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.2,-1.320897102,1177,28.4,26.7,236.7,280.3,27.2,195.8,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.3,-0.323033333,1177,28.4,26.7,236.7,280.3,27.2,195.8,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.4,-0.584668159,1177,28.4,26.7,236.5,280.3,27.2,195.7,79.9,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.5,-0.432554245,1177,28.4,26.7,236.5,280.2,27.1,195.7,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.6,0.382772446,1177,28.4,26.7,236.5,280.2,27.1,195.7,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.7,-0.475147247,1176,28.3,26.7,236.3,280.2,27.1,195.3,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.8,0.060292244,1176,28.3,26.7,236.3,280.1,27.1,195.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:23.9,1.07640934,1176,28.3,26.7,236.3,280.1,27.1,195.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:24.0,-0.548161507,1176,28.3,26.7,236.1,280.1,27.1,195.3,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:24.1,-0.043144226,1176,28.3,26.7,236.1,280.1,27.2,195.3,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.2,-0.38996315,1176,28.4,26.7,236.1,280.1,27.2,195.3,79.9,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.3,0.632238388,1176,28.4,26.7,235.9,280.1,27.2,195.2,80.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.4,0.315842628,1176,28.4,26.7,235.9,280.1,27.2,195.2,80.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.5,-1.132276535,1176,28.4,26.7,235.9,280.1,27.2,195.2,80.3,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.6,-0.134413719,1176,28.4,26.7,235.7,280.1,27.2,195.3,80.2,132,1024,3,3,0,#DIV/0!
7/15/2020,59:24.7,0.370603561,1176,28.4,26.7,235.7,280.1,27.2,195.3,80.2,131,1024,3,3,0,#DIV/0!
7/15/2020,59:24.8,-0.438638687,1176,28.4,26.7,235.7,280.1,27.2,195.3,80.2,131,1024,3,3,0,#DIV/0!
7/15/2020,59:24.9,0.230659485,1176,28.4,26.7,235.5,280,27.2,194.5,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.0,-0.061398506,1176,28.4,26.7,235.5,280,27.2,194.5,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.1,-1.101854324,1176,28.5,26.7,235.3,280,27.2,194.8,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.2,1.052071571,1176,28.5,26.7,235.3,280.1,27.2,194.8,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.3,2.183794022,1176,28.5,26.7,235.3,280.1,27.2,194.8,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.4,0.480124474,1176,28.5,26.7,235.1,280.1,27.2,194,80.1,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.5,-1.101854324,1176,28.5,26.7,235.1,280,27.2,194,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:25.6,0.29150486,1176,28.4,26.7,235.1,280,27.2,194,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:25.7,0.042038918,1176,28.4,26.7,234.9,280.1,27.2,193.9,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:25.8,-1.381743431,1176,28.4,26.7,234.9,280.1,27.2,193.9,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:25.9,1.484072685,1176,28.4,26.7,234.9,280.1,27.2,193.9,80.1,132,1024,3,3,0,#DIV/0!
7/15/2020,59:26.0,1.155508041,1176,28.4,26.7,234.7,279.9,27.2,193.7,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:26.1,0.230659485,1176,28.4,26.7,234.7,279.9,27.2,193.7,80,132,1024,3,3,0,#DIV/0!
7/15/2020,59:26.2,-1.144446373,1176,28.4,26.7,234.7,279.9,27.2,193.7,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.3,-1.399996758,1176,28.4,26.7,234.5,280,27.2,193.2,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.4,0.577478409,1176,28.4,26.7,234.5,280,27.2,193.2,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.5,0.960803986,1176,28.4,26.7,234.3,280,27.2,193.2,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.6,-1.570363045,1176,28.4,26.7,234.3,279.9,27.2,193.5,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.7,1.17984581,1176,28.4,26.7,234.3,279.9,27.2,193.5,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.8,0.97297287,1176,28.4,26.7,234.1,279.9,27.2,193.9,80,131,1024,3,3,0,#DIV/0!
7/15/2020,59:26.9,-0.426469803,1176,28.4,26.7,234.1,279.8,27.2,193.9,79.8,131,1024,3,3,0,#DIV/0!
7/15/2020,59:27.0,0.060292244,1176,28.5,26.7,234.1,279.8,27.2,193.9,79.8,131,1024,3,3,0,#DIV/0!
7/15/2020,59:27.1,0.948634148,1176,28.5,26.7,233.9,279.8,27.2,192.5,79.8,132,1024,3,3,0,#DIV/0!
7/15/2020,59:27.2,-0.000553131,1176,28.5,26.7,233.9,279.9,27.2,192.5,80.1,132,1024,3,3,0,#DIV/0!
